business_id,name,longitude,latitude,name_pinyin,geometry
7399941,东川路地铁站,121.41554171558319,31.01944344827083,dōngchuānlù,POINT (121.4155417155832 31.01944344827083)
7399961,剑川路地铁站,121.41183776933374,31.028201675956925,jiànchuānlù,POINT (121.4118377693337 31.02820167595693)
7399982,北桥地铁站,121.40545637888437,31.04678075753344,běiqiáo,POINT (121.4054563788844 31.04678075753344)
7400119,颛桥地铁站,121.39733278248735,31.068720818072084,zhuānqiáo,POINT (121.3973327824874 31.06872081807208)
7400253,银都路地铁站,121.3855943731182,31.091318186108158,yíndūlù,POINT (121.3855943731182 31.09131818610816)
7400502,佘山地铁站,121.2245780222379,31.10687888546942,shéshān,POINT (121.2245780222379 31.10687888546942)
7400521,外环路地铁站,121.3883801197924,31.12342214812074,wàihuánlù,POINT (121.3883801197924 31.12342214812074)
7400644,锦江乐园地铁站,121.40936004778185,31.143512445229003,jǐnjiānglèyuán,POINT (121.4093600477818 31.143512445229)
7400664,中春路地铁站,121.33547695878198,31.152294215545336,zhōngchūnlù,POINT (121.335476958782 31.15229421554534)
7400806,七宝地铁站,121.34443736276309,31.157095472654582,qībǎo,POINT (121.3444373627631 31.15709547265458)
7400944,星中路地铁站,121.36540950529489,31.16033186769147,xīngzhōnglù,POINT (121.3654095052949 31.16033186769147)
7400968,石龙路地铁站,121.43665548834252,31.158563149064122,shílónglù,POINT (121.4366554883425 31.15856314906412)
7401021,合川路地铁站,121.38135058984119,31.168779935650797,héchuānlù,POINT (121.3813505898412 31.1687799356508)
7401043,漕宝路地铁站,121.4303826780742,31.170189258509684,cáobǎolù,POINT (121.4303826780742 31.17018925850968)
7401079,龙漕路地铁站,121.43974083766496,31.171800740473934,lóngcáolù,POINT (121.439740837665 31.17180074047393)
7401134,漕溪路地铁站,121.43438928893241,31.17839119413993,cáoxīlù,POINT (121.4343892889324 31.17839119413993)
7401159,上海体育馆地铁站,121.4336173849336,31.183387438702177,shànghǎitǐyùguǎn,POINT (121.4336173849336 31.18338743870218)
